source_id;idzz;ico;name;provider_name;specialty;address_street;address_city;address_zip;district;region;email;phone;insurance;source;registry_state
67-44920342-A0001;67-44920342-A0001;;Ambulancia zubného lekárstva, Spišské Podhradie;HP ortodent, s.r.o.;Zubné lekárstvo;Školská 175/2;Spišské Podhradie;05304;Okres Levoča;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-43806082-A0001;67-43806082-A0001;;Ambulancia zubného lekárstva, Levoča;DENT-in, s.r.o.;Zubné lekárstvo;Špitálska 9;Levoča;05401;Okres Levoča;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54842107-A0001;67-54842107-A0001;;Ambulancia zubného lekárstva, MDDr. Marianna Labišák Lazorová, Radvaň nad Laborcom;LaDentist s.r.o.;Zubné lekárstvo;Obvodné zdravotné stredisko, Radvaň nad Laborcom 297;Radvaň nad Laborcom;06701;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-52530078-A0001;67-52530078-A0001;;Ambulancia zubného lekárstva, Medzilaborce;Dental ML s. r. o.;Zubné lekárstvo, Zubné lekárstvo;Komenského 152/20;Medzilaborce;06801;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31972608-A0002;67-31972608-A0002;;Ambulancia zubného lekárstva, Oľka;MUDr. Mária Semancová;Zubné lekárstvo;ObZS, Oľka 1;Oľka;06704;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31972608-A0001;67-31972608-A0001;;Ambulancia zubného lekárstva, Radvaň nad Laborcom;MUDr. Mária Semancová;Zubné lekárstvo;ObZS, Radvaň nad Laborcom 297;Radvaň nad Laborcom;06701;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31972616-A0001;67-31972616-A0001;;Ambulancia zubného lekárstva, MUDr. Ivan Semanco, Medzilaborce;MUDr. Ivan Semanco;Zubné lekárstvo;Mierová 297;Medzilaborce;06801;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-35520736-A0002;67-35520736-A0002;;Ambulancia zubného lekárstva, Medzilaborce;MUDr. Andrej Blicha;Zubné lekárstvo;Komenského 134/4;Medzilaborce;06801;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-45650691-A0001;67-45650691-A0001;;Ambulancia zubného lekárstva, Medzilaborce;MIGAMA, s.r.o.;Zubné lekárstvo;Komenského 134;Medzilaborce;06801;Okres Medzilaborce;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-57544671-A0001;67-57544671-A0001;;Ambulancia zubného lekárstva, Svit;Zdenta s. r. o.;Zubné lekárstvo;Fraňa Kráľa 273/14;Svit;05921;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36677884-A0003;67-36677884-A0003;;Ambulancia zubného lekárstva, Dr. Nazar Borodach, Poprad;Orthorem, s.r.o.;Zubné lekárstvo;Námestie svätého Egídia 68/6;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36677884-A0004;67-36677884-A0004;;Ambulancia zubného lekárstva, Dr. Olga Griga, Poprad;Orthorem, s.r.o.;Zubné lekárstvo;Námestie svätého Egídia 68/6;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36677884-A0005;67-36677884-A0005;;Ambulancia zubného lekárstva, Dr. Svitlana Borodach, Poprad;Orthorem, s.r.o.;Zubné lekárstvo;Námestie svätého Egídia 68/6;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56749643-A0002;67-56749643-A0002;;Ambulancia zubného lekárstva, Poprad;DENTOLAND-PP s. r. o.;Zubné lekárstvo;Scherfelova 4655/27;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56681330-A0001;67-56681330-A0001;;Ambulancia zubného lekárstva, Štrba;ta3dent s.r.o.;Zubné lekárstvo;Hlavná 182;Štrba;05938;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56749643-A0001;67-56749643-A0001;;Ambulancia zubného lekárstva, Poprad;DENTOLAND-PP s. r. o.;Zubné lekárstvo;Scherfelova 4655/27;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
51-36443859-A0001;51-36443859-A0001;;Ambulancia zubného lekárstva, Poprad;AESCULAP, s.r.o. Tatranská Lomnica;Zubné lekárstvo;Poliklinika Alexandra, Tatranské námestie 4914/8;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47398728-A0002;67-47398728-A0002;;Ambulancia zubného lekárstva, Poprad;ZZ Dental studio s.r.o.;Zubné lekárstvo;Levočská 5112/26A;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55956611-A0002;67-55956611-A0002;;Ambulancia zubného lekárstva, Švábovce;Fort Dental Clinic PP, s. r. o.;Zubné lekárstvo;Švábovce 126;Švábovce;05912;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-44065825-A0001;67-44065825-A0001;;Ambulancia zubného lekárstva, Poprad;DENTAL-K, s.r.o.;Zubné lekárstvo;Tatranské námestie 4582/5;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-44065825-A0002;67-44065825-A0002;;Ambulancia zubného lekárstva, Svit;DENTAL-K, s.r.o.;Zubné lekárstvo;Mierová 1;Svit;05921;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56358091-A0001;67-56358091-A0001;;Ambulancia zubného lekárstva, Poprad;MIRA DENT s. r. o.;Zubné lekárstvo;Podtatranská 2501/3A;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56175779-A0001;67-56175779-A0001;;Ambulancia zubného lekárstva, Poprad;Carpe Dient Studio s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Francisciho 4977/22;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55956611-A0001;67-55956611-A0001;;Ambulancia zubného lekárstva, Poprad;Fort Dental Clinic PP, s. r. o.;Zubné lekárstvo;Wolkerova 466;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36510751-A0002;67-36510751-A0002;;Ambulancia zubného lekárstva, Ždiar;Fort Dental Clinic, s. r. o.;Zubné lekárstvo;Ždiar 261;Ždiar;05955;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-48234966-A0001;67-48234966-A0001;;Ambulancia zubného lekárstva, Poprad;Tatry Dental Clinic, s. r. o.;Zubné lekárstvo;Podtatranská 4931/21;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54507634-A0001;67-54507634-A0001;;OneDent zubná ambulancia, Vysoké Tatry;OneDent s. r. o.;Zubné lekárstvo;Obchodný dom PRIMO, Nový Smokovec 19024;Vysoké Tatry;06201;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54571642-A0001;67-54571642-A0001;;Esteam dent, Poprad;Esteam dent s. r. o.;Zubné lekárstvo;1. mája 220/19;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54571642-A0003;67-54571642-A0003;;Ambulancia zubného lekárstva, Poprad;Esteam dent s. r. o.;Dentálna hygiena;1. mája 220/19;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54571642-A0002;67-54571642-A0002;;Esteam dent, Poprad;Esteam dent s. r. o.;čeľustná ortopédia;1. mája 220/19;Poprad;05801;Okres Poprad;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-57290946-A0001;67-57290946-A0001;;Ambulancia zubného lekárstva, Prešov;EXPERTDental s. r. o.;Zubné lekárstvo;Jarková 3090/37;Prešov;08001;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54487544-A0002;67-54487544-A0002;;Ambulancia zubného lekárstva, Prešov;GlamiDent s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;OC NOVUM, Námestie legionárov 15267/1;Prešov;08001;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-57061807-A0001;67-57061807-A0001;;Ambulancia zubného lekárstva, Prešov;365DentalCare s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Levočská 14893/44;Prešov;08001;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
51-52255441-A0010;51-52255441-A0010;;Ambulancia zubného lekárstva, Prešov;Dr. Martin LM1 s. r. o.;Zubné lekárstvo;Pažica 12774/32;Prešov;08006;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-44568312-A0002;67-44568312-A0002;;Ambulancia zubného lekárstva, Prešov;MAXIMA Care, s. r. o.;Zubné lekárstvo;Volgogradská 4785/6;Prešov;08001;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56471823-A0001;67-56471823-A0001;;Olympia Dental Clinic, Prešov;TLT dental s. r. o.;Zubné lekárstvo;Svätoplukova 3223/4;Prešov;08001;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56787961-A0001;67-56787961-A0001;;Ambulancia zubného lekárstva, Žehňa;VedaDent s. r. o.;Zubné lekárstvo;Žehňa 26;Žehňa;08206;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-46867341-A0001;67-46867341-A0001;;Ambulancia zubného lekárstva, Chminianska Nová Ves;Delta Dent, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Chminianska Nová Ves 33;Chminianska Nová Ves;08233;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55861695-A0001;67-55861695-A0001;;Ambulancia dentálnej hygieny, Prešov;MajkaDent s.r.o.;Dentálna hygiena;Levočská 14393/2C;Prešov;08001;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-53876601-A0001;67-53876601-A0001;;Ambulancia zubného lekárstva, Prešov;LISDENT s.r.o.;Zubné lekárstvo;, vo štvrtok 13.8.2026 dentálna hygiena bude robiť;;;Okres Prešov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56517378-A0001;67-56517378-A0001;;Ambulancia zubného lekárstva, Pečovská Nová Ves;Hamžík dent. s. r. o.;Zubné lekárstvo;Hlavná 561/79;Pečovská Nová Ves;08256;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55769527-A0001;67-55769527-A0001;;Ambulancia zubného lekárstva, Lipany;ND3D dental s. r. o.;Zubné lekárstvo;Námestie sv. Martina 41;Lipany;08271;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-51158400-A0001;67-51158400-A0001;;Ambulancia zubného lekárstva, Sabinov;CLINDENS, s.r.o.;Zubné lekárstvo;, Dňa 14.8.2026 neordinujeme. Akútnych bolestivých pacientov ošetrí SK Dental Clinic, Prešov, Solivarská 1/A, tel.č. 0911 498 241. Najprv prosím kontaktujte našu ambulanciu a sestrička Vás usmerní tel.č. 0907 800 747.;;;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47321741-A0001;67-47321741-A0001;;Ambulancia zubného lekárstva, Šarišské Michaľany;VUDENT s.r.o.;Zubné lekárstvo;Prešovská 169/4;Šarišské Michaľany;08222;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47364831-A0001;67-47364831-A0001;;Ambulancia zubného lekárstva, Lúčka;SOLDENT, s.r.o.;Zubné lekárstvo;Lúčka 212;Lúčka;08271;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36476269-A0002;67-36476269-A0002;;SABMED DENTAL CLINIC, Sabinov;SABMED spol. s r.o.;Zubné lekárstvo;SNP 1;Sabinov;08301;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-46947698-A0001;67-46947698-A0001;;Ambulancia zubného lekárstva, Sabinov;NON KARIES s.r.o.;Zubné lekárstvo;SNP 501/1;Sabinov;08301;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36498033-A0001;67-36498033-A0001;;Ambulancia zubného lekárstva, Sabinov;Klembi Dent s.r.o.;Zubné lekárstvo;Námestie Slobody 50;Sabinov;08301;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47515767-A0001;67-47515767-A0001;;Ambulancia zubného lekárstva, Lipany;MUDr. PAŠEN, s.r.o.;Zubné lekárstvo;Komenského 20/A;Lipany;08271;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36153168-A0001;67-36153168-A0001;;Ambulancia zubného lekárstva, Sabinov;MUDr. Miriam Kudláková;Zubné lekárstvo;Námestie Slobody 32/32;Sabinov;08301;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36153168-A0002;67-36153168-A0002;;Ambulancia zubného lekárstva, Jarovnice;MUDr. Miriam Kudláková;Zubné lekárstvo;Jarovnice 600;Jarovnice;08263;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-35522071-A0001;67-35522071-A0001;;Ambulancia zubného lekárstva, Brezovica;MUDr. Marta Vaľková;Zubné lekárstvo;Brezovica 60;Brezovica;08274;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-46932305-A0001;67-46932305-A0001;;Ambulancia zubného lekárstva, Sabinov;MUDr. Magda, s.r.o.;Zubné lekárstvo;Fraňa Kráľa 39;Sabinov;08301;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-42235910-A0001;67-42235910-A0001;;Ambulancia zubného lekárstva, Lipany;MUDr. Juraj Magda;Zubné lekárstvo;Krivianska 1633/41;Lipany;08271;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-46564802-A0001;67-46564802-A0001;;Ambulancia zubného lekárstva, Lipany;MDDr. Dominika Haraksimová;Zubné lekárstvo;Námestie sv. Martina 41;Lipany;08271;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31975577-A0001;67-31975577-A0001;;Ambulancia zubného lekárstva, MUDr. Daniel Straka, Sabinov;MUDr. Daniel Straka;Zubné lekárstvo;SNP 1;Sabinov;05304;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47614897-A0001;67-47614897-A0001;;Ambulancia zubného lekárstva, Pečovská Nová Ves;MUDr. Igor Hamžík;Zubné lekárstvo;Hlavná 561/79;Pečovská Nová Ves;08256;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-44318669-A0001;67-44318669-A0001;;Ambulancia zubného lekárstva, Lipany;HK-DENT s.r.o.;Zubné lekárstvo;Námestie sv. Martina 9;Lipany;08271;Okres Sabinov;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55904246-A0001;67-55904246-A0001;;Ambulancia zubného lekárstva, MDDr. Lapšanská Adriána, Snina;LAdenti s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Študentská 1438/1;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55455280-A0001;67-55455280-A0001;;Ambulancia zubného lekárstva, Snina;Zub Snina s. r. o.;Zubné lekárstvo;SNP 2730/92;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50737091-A0002;67-50737091-A0002;;Ambulancia zubného lekárstva, Snina;SURADENT, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Sládkovičova 4066;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54135052-A0001;67-54135052-A0001;;Ambulancia zubného lekárstva, Snina;MARPOL DENT, s. r. o.;Zubné lekárstvo;Strojárska 524/6;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31941079-A0001;67-31941079-A0001;;Ambulancia zubného lekárstva, Belá nad Cirochou;MUDr. Pavol Brečka;Zubné lekárstvo;Obvodné zdravotné stredisko, Cintorínska 66/40;Belá nad Cirochou;06781;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50737091-A0001;67-50737091-A0001;;Ambulancia zubného lekárstva, Snina;SURADENT, s.r.o.;Zubné lekárstvo;Sládkovičova 4066;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-35520183-A0001;67-35520183-A0001;;Ambulancia zubného lekárstva, Snina;MUDr. Katarína Molnárová;Zubné lekárstvo;Strojárska 20;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50457764-A0001;67-50457764-A0001;;MDDr. Mária Trusáková, Ambulancia zubného lekárstva, Snina;ApolloniaDental, s.r.o.;Zubné lekárstvo;Strojárska 524;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36507806-A0003;67-36507806-A0003;;Ambulancia zubného lekárstva, Snina;VARGDENT s.r.o.;Zubné lekárstvo;Strojárska 576/58;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36507806-A0001;67-36507806-A0001;;Ambulancia zubného lekárstva, Snina;VARGDENT s.r.o.;Zubné lekárstvo, Stomatológia, čeľustná ortopédia;Strojárska 576/58;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-37936522-A0001;67-37936522-A0001;;Ambulancia zubného lekárstva, Snina;MUDr. Marcel Kunec;Zubné lekárstvo;Študentská 1460;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50284894-A0001;67-50284894-A0001;;Ambulancia zubného lekárstva, Snina;MP dent Snina s.r.o.;Zubné lekárstvo;, PSO,Strojárska 4030;;;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-36514357-A0001;67-36514357-A0001;;MDDr. Viktor Kunec, Snina;VALUDENT, s.r.o.;Zubné lekárstvo;Strojárska 524;Snina;05304;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
51-44601662-A0002;51-44601662-A0002;;Ambulancia zubného lekárstva, Ubľa;PARODENT, s.r.o.;Zubné lekárstvo;Ubľa 119;Ubľa;06773;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47550899-A0001;67-47550899-A0001;;Ambulancia zubného lekárstva, Snina;ONIDENT, s.r.o.;Zubné lekárstvo;Strojárska 524;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-35518006-A0001;67-35518006-A0001;;Ambulancia zubného lekárstva, Stakčín;MUDr. Ľubomír Kelly;Zubné lekárstvo;SNP 6;Stakčín;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-35519878-A0001;67-35519878-A0001;;Ambulancia zubného lekárstva, Snina;MUDr. Oľga Bôžiková;Zubné lekárstvo;, Bolestivé prípady ošetrí MUDr.Molnárová vo vihorlatskom stredisku v ranných hodinách-od 7.00 do 9.00.;;;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-35533951-A0001;67-35533951-A0001;;Ambulancia zubného lekárstva, Snina;MUDr. Ervín Pohl;Zubné lekárstvo;Strojárska 524/6;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31304770-A0001;67-31304770-A0001;;Ambulancia zubného lekárstva, Snina;MUDr. Boris Skulina;Zubné lekárstvo;Strojárska 2206;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-47878193-A0001;67-47878193-A0001;;Ambulancia zubného lekárstva, MDDr. Mária Salajová, Snina;MIASTOM, s.r.o.;Zubné lekárstvo;, Bolesti a akútne stavy do;;;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-42345774-A0001;67-42345774-A0001;;Ambulancia zubného lekárstva, Snina;MDDr. Janka Fedorová;Zubné lekárstvo;, OPG pracovisko zatvorené;;;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-42420164-A0001;67-42420164-A0001;;Ambulancia zubného lekárstva, Snina;MDDr. Adriána Lapšanská;Zubné lekárstvo;Študentská 1438/1;Snina;06901;Okres Snina;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-52770605-A0003;67-52770605-A0003;;Ambulancia zubného lekárstva, Stará Ľubovňa;Apolonia s.r.o.;Zubné lekárstvo;Popradská 661/8;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-46053697-A0004;67-46053697-A0004;;Ambulancia zubného lekárstva, Stará Ľubovňa;KOLLARDENT, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Budovateľská 475/6;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-56744838-A0001;67-56744838-A0001;;Ambulancia zubného lekárstva, Plavnica;SOFIADENT s. r. o.;Zubné lekárstvo;Plavnica 74;Plavnica;06545;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-55615376-A0001;67-55615376-A0001;;Ambulancia dentálnej hygieny, Stará Ľubovňa;Bc. Lucia Ševčíková;Dentálna hygiena;Levočská 339/5;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50464931-A0002;67-50464931-A0002;;Ambulancia zubného lekárstva, Veľký Lipník;Immimed s.r.o.;Zubné lekárstvo;Veľký Lipník 34;Veľký Lipník;06533;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50464931-A0003;67-50464931-A0003;;Ambulancia zubného lekárstva, MUDr.Martina Imrichová, Chmeľnica;Immimed s.r.o.;Zubné lekárstvo;Chmeľnica 161;Chmeľnica;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-54511691-A0001;67-54511691-A0001;;Ambulancia zubného lekárstva, Stará Ľubovňa;ELITDENT 2 s. r. o.;Zubné lekárstvo;Levočská 335/1;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-37784650-A0002;67-37784650-A0002;;Ambulancia zubného lekárstva, Chmeľnica;MUDr. Martina Imrichová;Zubné lekárstvo;Chmeľnica 161;Chmeľnica;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-44170173-A0005;67-44170173-A0005;;Ambulancia zubného lekárstva, Stará Ľubovňa;DemjanDent, s. r. o.;Zubné lekárstvo;Sládkovičova 482/3;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-52016072-A0002;67-52016072-A0002;;Ambulancia zubného lekárstva, Stará Ľubovňa;Dr. Šima, s.r.o.;Zubné lekárstvo;Mierová 1284/90;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-52016072-A0003;67-52016072-A0003;;Ambulancia zubného lekárstva, Stará Ľubovňa;Dr. Šima, s.r.o.;Zubné lekárstvo;Mierová 1284/90;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-52016072-A0001;67-52016072-A0001;;Ambulancia zubného lekárstva, Stará Ľubovňa;Dr. Šima, s.r.o.;Zubné lekárstvo;Mierová 1284/90;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-48189448-A0001;67-48189448-A0001;;Ambulancia zubného lekárstva, Ľubotín;DENTAL design, spol. s r.o.;Zubné lekárstvo;Na rovni 308/24;Ľubotín;06541;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-48189448-A0002;67-48189448-A0002;;Ambulancia zubného lekárstva, Ľubotín;DENTAL design, spol. s r.o.;Zubné lekárstvo;Na rovni 308/24;Ľubotín;06541;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-46053697-A0003;67-46053697-A0003;;Ambulancia zubného lekárstva, Podolínec;KOLLARDENT, s.r.o.;Zubné lekárstvo;Sv. Anny 287/13;Podolínec;06503;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-50862014-A0001;67-50862014-A0001;;Ambulancia zubného lekárstva, Stará Ľubovňa;ELITDENT s.r.o.;Zubné lekárstvo;Levočská 335/1;Stará Ľubovňa;06401;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-37878140-A0001;67-37878140-A0001;;Ambulancia zubného lekárstva, Nová Ľubovňa;MUDr. Ľudmila Škvárová;Zubné lekárstvo;Nová Ľubovňa 758;Nová Ľubovňa;06511;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
67-31967302-A0001;67-31967302-A0001;;Ambulancia zubného lekárstva, Plavnica;MUDr. Soňa Čefová;Zubné lekárstvo;ObZS, Plavnica 74;Plavnica;06545;Okres Stará Ľubovňa;Prešovský samosprávny kraj;;;;e-VUC;Novy
